,AGE,DRIVING_EXPERIENCE,CREDIT_SCORE,VEHICLE_OWNERSHIP,MARRIED,CHILDREN,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,sports car,minority,before 2015,male,ENCODED_EDUCATION,ENCODED_INCOME
9036,72.5,24.5,0.5816037415682471,1.0,1.0,1.0,14000.0,0,1,0,1.0,0,0,1,0,1.0,2.0
9037,32.5,14.5,0.5158128096027941,1.0,0.0,0.0,15000.0,0,1,1,1.0,0,0,1,0,2.0,3.0
9038,20.5,4.5,0.4464761359856351,1.0,0.0,1.0,10000.0,0,0,0,0.0,0,0,1,0,2.0,1.0
9039,32.5,14.5,0.6369224099026874,1.0,1.0,0.0,10000.0,1,0,1,0.0,0,0,0,0,2.0,3.0
9040,72.5,45.0,0.5645300727892164,1.0,1.0,1.0,12000.0,1,1,6,0.0,0,0,1,0,1.0,3.0
9041,32.5,14.5,0.4362221796429071,1.0,1.0,1.0,11000.0,1,0,1,0.0,1,0,0,0,1.0,2.0
9042,20.5,4.5,0.3831887699575411,0.0,0.0,0.0,17000.0,0,0,0,1.0,0,0,1,1,2.0,0.0
9043,72.5,24.5,0.7606390311499864,1.0,1.0,1.0,11697.003206900365,3,0,0,0.0,0,0,1,0,2.0,3.0
9044,20.5,4.5,0.5158128096027941,0.0,0.0,0.0,14000.0,0,0,0,1.0,0,1,1,1,1.0,2.0
9045,52.0,14.5,0.5360846880395218,1.0,1.0,1.0,11000.0,1,0,2,0.0,1,0,1,1,1.0,3.0
9046,32.5,4.5,0.4270493417836966,1.0,0.0,1.0,8000.0,0,0,0,0.0,0,0,0,1,0.0,1.0
9047,20.5,4.5,0.4816521872538263,1.0,0.0,0.0,18000.0,0,0,0,0.0,0,0,1,0,0.0,0.0
9048,32.5,14.5,0.5840680087396983,0.0,0.0,0.0,11697.003206900365,0,0,0,1.0,0,0,1,0,1.0,2.0
9049,72.5,14.5,0.7128243408066132,1.0,1.0,0.0,11000.0,2,0,1,1.0,0,0,1,1,2.0,3.0
9050,20.5,4.5,0.3364689593559845,1.0,0.0,0.0,12000.0,0,0,0,0.0,0,0,0,0,1.0,1.0
9051,20.5,4.5,0.2946535579379924,1.0,1.0,0.0,11697.003206900365,0,0,0,1.0,0,0,1,1,1.0,0.0
9052,52.0,24.5,0.4563708821483924,1.0,0.0,0.0,8000.0,8,1,0,0.0,0,0,1,1,2.0,3.0
9053,32.5,14.5,0.5448380735082949,0.0,1.0,1.0,13000.0,1,0,0,0.0,0,0,0,0,1.0,2.0
9054,20.5,4.5,0.5158128096027941,0.0,0.0,1.0,11000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
9055,72.5,24.5,0.5670325638533684,1.0,1.0,1.0,11697.003206900365,5,0,6,0.0,0,0,1,1,1.0,3.0
9056,52.0,24.5,0.6100105875736568,0.0,1.0,1.0,11000.0,1,1,0,0.0,0,0,0,0,2.0,3.0
9057,32.5,14.5,0.2300324127860236,1.0,0.0,1.0,14000.0,2,0,1,0.0,0,0,1,1,1.0,0.0
9058,32.5,14.5,0.6136255287801171,1.0,1.0,0.0,11697.003206900365,1,0,1,0.0,0,0,0,1,1.0,3.0
9059,52.0,14.5,0.5158128096027941,1.0,1.0,1.0,9000.0,2,0,5,0.0,0,0,1,1,0.0,2.0
9060,32.5,4.5,0.6687110075744085,1.0,1.0,1.0,11000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
9061,52.0,14.5,0.6358873955472639,1.0,1.0,1.0,8000.0,3,0,0,0.0,0,0,1,1,1.0,3.0
9062,52.0,24.5,0.756751214146398,1.0,0.0,1.0,10000.0,0,2,1,0.0,0,0,0,1,2.0,3.0
9063,20.5,4.5,0.4772877789787569,0.0,1.0,0.0,14000.0,0,0,0,1.0,0,0,1,0,1.0,2.0
9064,32.5,14.5,0.2956674592939673,0.0,0.0,0.0,14000.0,1,0,1,0.0,0,0,0,1,0.0,0.0
9065,32.5,14.5,0.4944237022374067,1.0,1.0,1.0,9000.0,1,0,0,0.0,0,0,1,0,2.0,3.0
9066,52.0,24.5,0.6591537948789903,1.0,1.0,1.0,13000.0,1,1,1,0.0,0,1,0,1,2.0,3.0
9067,52.0,4.5,0.5976223043983767,1.0,0.0,0.0,19000.0,0,0,0,1.0,0,0,0,1,2.0,3.0
9068,20.5,4.5,0.451666058884765,1.0,0.0,0.0,12000.0,0,0,0,0.0,0,0,0,1,1.0,1.0
9069,72.5,24.5,0.3030111934015117,1.0,1.0,1.0,10000.0,4,0,6,0.0,0,0,1,1,1.0,2.0
9070,32.5,4.5,0.6266431041870515,1.0,0.0,1.0,14000.0,0,0,0,0.0,0,0,0,0,1.0,2.0
9071,20.5,4.5,0.5253111108305094,1.0,0.0,1.0,8000.0,0,0,0,1.0,0,1,1,0,1.0,1.0
9072,72.5,24.5,0.5155666970627903,1.0,1.0,1.0,11000.0,6,0,3,0.0,0,0,1,1,0.0,3.0
9073,72.5,45.0,0.7155713344900813,1.0,1.0,1.0,6000.0,3,1,5,0.0,0,0,1,1,0.0,2.0
9074,32.5,14.5,0.4471073549724479,1.0,1.0,1.0,11000.0,1,0,2,0.0,0,0,1,1,1.0,2.0
9075,52.0,14.5,0.6695456052299447,1.0,0.0,0.0,9000.0,0,0,1,0.0,0,0,1,0,2.0,3.0
9076,52.0,24.5,0.5351397834821907,1.0,1.0,0.0,12000.0,0,0,4,0.0,0,0,1,1,2.0,3.0
9077,32.5,14.5,0.4016314373783455,0.0,0.0,1.0,9000.0,3,1,0,1.0,0,0,1,0,1.0,1.0
9078,52.0,24.5,0.4901700630176185,1.0,1.0,1.0,12000.0,1,2,7,0.0,0,0,0,0,1.0,2.0
9079,32.5,14.5,0.5958198695827401,0.0,0.0,1.0,12000.0,1,0,2,0.0,0,0,0,0,2.0,3.0
9080,32.5,14.5,0.5418297585749775,1.0,1.0,0.0,11697.003206900365,1,0,1,0.0,0,0,1,1,2.0,2.0
9081,32.5,14.5,0.405137060644103,1.0,1.0,0.0,9000.0,3,0,1,0.0,0,0,1,1,2.0,2.0
9082,52.0,14.5,0.5766424612518486,1.0,0.0,1.0,13000.0,1,0,0,0.0,0,0,0,0,1.0,3.0
9083,20.5,4.5,0.3584014140447628,0.0,0.0,0.0,16000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
9084,52.0,24.5,0.4538238305384827,1.0,0.0,1.0,12000.0,4,0,2,0.0,0,0,1,0,1.0,2.0
9085,32.5,4.5,0.4895004040886845,1.0,0.0,1.0,15000.0,0,0,0,0.0,0,0,0,1,2.0,3.0
9086,52.0,24.5,0.5783736526432853,1.0,0.0,1.0,10000.0,3,1,0,0.0,0,1,1,0,2.0,3.0
9087,20.5,4.5,0.4344338449489727,0.0,0.0,1.0,11000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
9088,20.5,4.5,0.5279117971505423,1.0,1.0,1.0,12000.0,0,0,0,0.0,0,0,1,1,2.0,2.0
9089,72.5,4.5,0.560541352496778,1.0,1.0,1.0,3000.0,0,0,0,1.0,0,0,1,0,2.0,3.0
9090,52.0,14.5,0.5963209220816913,1.0,1.0,1.0,12000.0,0,0,2,0.0,0,0,1,0,2.0,3.0
9091,20.5,4.5,0.3873153451347576,0.0,0.0,1.0,11000.0,0,0,0,1.0,0,0,1,0,1.0,0.0
9092,52.0,24.5,0.5158128096027941,1.0,0.0,0.0,15000.0,5,0,0,0.0,0,0,0,1,2.0,3.0
9093,32.5,14.5,0.4698074742971208,0.0,0.0,0.0,13000.0,5,0,0,1.0,0,0,0,1,1.0,0.0
9094,20.5,4.5,0.4676023520407617,0.0,0.0,0.0,12000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
9095,52.0,4.5,0.6937274220289591,1.0,1.0,0.0,11697.003206900365,0,0,0,1.0,0,0,0,0,1.0,3.0
9096,52.0,24.5,0.4317491297289276,1.0,0.0,0.0,16000.0,0,0,1,0.0,0,0,0,0,2.0,3.0
9097,32.5,4.5,0.3930785440575526,1.0,1.0,0.0,8000.0,0,0,0,0.0,0,1,1,0,1.0,1.0
9098,32.5,14.5,0.445850120200294,1.0,0.0,1.0,14000.0,1,0,0,1.0,0,0,1,1,2.0,2.0
9099,32.5,14.5,0.3857872483402234,1.0,1.0,1.0,10000.0,0,1,5,0.0,0,0,1,1,2.0,3.0
9100,20.5,4.5,0.5158128096027941,1.0,0.0,0.0,14000.0,0,0,0,0.0,0,0,1,1,0.0,2.0
9101,52.0,14.5,0.3778730013580099,0.0,0.0,1.0,12000.0,1,0,3,1.0,0,0,1,1,1.0,1.0
9102,32.5,14.5,0.250983078410022,1.0,0.0,0.0,13000.0,0,0,1,0.0,0,0,1,1,0.0,0.0
9103,72.5,45.0,0.6527405676306117,1.0,1.0,0.0,9000.0,6,0,0,0.0,0,0,0,0,2.0,3.0
9104,32.5,4.5,0.4171474102529754,0.0,0.0,1.0,8000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
9105,32.5,4.5,0.4520812831975518,1.0,1.0,1.0,6000.0,0,0,0,0.0,0,1,1,0,0.0,1.0
9106,32.5,4.5,0.283039766034497,1.0,0.0,0.0,11697.003206900365,0,0,0,1.0,1,1,1,1,0.0,0.0
9107,32.5,14.5,0.6300065973683402,1.0,0.0,0.0,13000.0,0,0,0,0.0,0,0,1,1,1.0,2.0
9108,20.5,4.5,0.4881198548918551,0.0,0.0,1.0,12000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
9109,72.5,14.5,0.4654205894960517,1.0,0.0,0.0,13000.0,4,0,0,1.0,0,0,1,1,1.0,2.0
9110,32.5,14.5,0.5067738717891079,1.0,0.0,0.0,16000.0,0,0,2,0.0,0,0,1,1,1.0,1.0
9111,72.5,4.5,0.5950136586473453,1.0,1.0,1.0,10000.0,0,0,0,0.0,0,0,1,1,2.0,3.0
9112,32.5,14.5,0.3926812226186767,1.0,1.0,1.0,8000.0,4,1,0,1.0,1,0,1,1,2.0,3.0
9113,32.5,14.5,0.5333875493537407,1.0,0.0,0.0,15000.0,0,0,1,0.0,0,0,1,1,1.0,2.0
9114,20.5,4.5,0.4554049639762782,1.0,0.0,0.0,13000.0,0,0,0,1.0,0,0,1,1,2.0,1.0
9115,52.0,24.5,0.4462008751123418,1.0,1.0,1.0,11000.0,0,0,1,0.0,0,0,1,0,1.0,2.0
9116,72.5,4.5,0.5166673129274945,1.0,0.0,1.0,14000.0,0,0,0,1.0,0,0,1,1,2.0,3.0
9117,52.0,24.5,0.5947339120751762,1.0,0.0,1.0,11000.0,5,0,5,0.0,0,0,0,1,2.0,3.0
9118,20.5,4.5,0.2387489728812516,1.0,1.0,0.0,11697.003206900365,0,0,0,1.0,0,0,1,1,2.0,0.0
9119,32.5,14.5,0.5158128096027941,1.0,0.0,0.0,16000.0,0,0,0,0.0,0,0,1,0,1.0,1.0
9120,32.5,4.5,0.2471184275923549,0.0,0.0,0.0,15000.0,0,0,0,1.0,0,0,1,1,1.0,0.0
9121,32.5,4.5,0.4971134271243003,1.0,1.0,1.0,11697.003206900365,0,0,0,1.0,0,0,1,0,2.0,2.0
9122,20.5,4.5,0.3749356861592066,0.0,1.0,0.0,12000.0,0,0,0,1.0,0,0,1,1,1.0,0.0
9123,52.0,4.5,0.7012597772312479,1.0,1.0,1.0,5000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
9124,32.5,14.5,0.5927026164666293,1.0,0.0,1.0,11000.0,2,0,0,0.0,0,0,0,0,1.0,3.0
9125,20.5,4.5,0.3646084171276433,0.0,0.0,0.0,11697.003206900365,0,0,0,1.0,0,0,1,1,1.0,0.0
9126,52.0,24.5,0.2988735861355635,1.0,0.0,1.0,11000.0,1,0,8,0.0,0,0,1,1,1.0,2.0
9127,52.0,24.5,0.473999983920113,1.0,1.0,1.0,9000.0,4,1,0,1.0,0,0,1,1,0.0,2.0
9128,52.0,24.5,0.5158128096027941,1.0,1.0,1.0,14000.0,5,1,3,0.0,0,0,1,0,2.0,3.0
9129,32.5,4.5,0.5851967535022294,0.0,1.0,1.0,8000.0,0,0,0,0.0,0,0,1,0,2.0,3.0
9130,52.0,24.5,0.6373835703783101,1.0,0.0,0.0,13000.0,2,0,0,0.0,0,0,0,0,1.0,2.0
9131,52.0,24.5,0.6941801207168878,1.0,0.0,1.0,12000.0,1,1,3,0.0,0,0,0,0,1.0,2.0
9132,32.5,14.5,0.4584271899596414,0.0,0.0,1.0,17000.0,0,0,0,1.0,0,0,0,1,1.0,2.0
9133,20.5,4.5,0.2933097901859789,0.0,1.0,1.0,8000.0,0,0,0,1.0,0,0,1,0,1.0,1.0
9134,52.0,24.5,0.4869412364076045,1.0,1.0,1.0,12000.0,1,0,4,0.0,0,0,1,0,1.0,3.0
9135,72.5,4.5,0.5854859057934497,0.0,1.0,1.0,12000.0,0,0,0,1.0,0,0,1,1,2.0,3.0
9136,20.5,4.5,0.4762313488935269,1.0,0.0,0.0,17000.0,0,0,0,1.0,0,0,1,0,2.0,1.0
9137,20.5,4.5,0.3632019260006953,0.0,0.0,0.0,16000.0,0,0,0,1.0,0,0,0,0,0.0,0.0
9138,72.5,14.5,0.5923712484738105,1.0,1.0,1.0,10000.0,1,0,2,0.0,0,0,1,1,0.0,2.0
9139,20.5,4.5,0.4031125996087703,0.0,1.0,1.0,7000.0,0,0,0,1.0,0,1,1,1,0.0,1.0
9140,32.5,14.5,0.4981216883745052,1.0,0.0,1.0,11697.003206900365,2,1,0,1.0,0,0,1,0,1.0,0.0
9141,52.0,24.5,0.6557539885646227,1.0,0.0,1.0,12000.0,5,0,0,0.0,0,0,1,0,2.0,3.0
9142,32.5,14.5,0.5564465612117491,1.0,1.0,1.0,9000.0,1,1,1,0.0,0,0,1,1,1.0,2.0
9143,32.5,14.5,0.1999177653736918,0.0,0.0,0.0,11697.003206900365,0,0,0,0.0,0,0,1,1,0.0,1.0
9144,52.0,14.5,0.5646160302496541,1.0,1.0,0.0,14000.0,0,0,1,0.0,0,0,0,0,1.0,3.0
9145,52.0,24.5,0.4345567667763654,1.0,1.0,0.0,12000.0,1,1,0,0.0,0,0,1,0,1.0,2.0
9146,20.5,4.5,0.3235211152170167,1.0,0.0,1.0,11697.003206900365,0,0,0,0.0,0,0,0,1,1.0,1.0
9147,32.5,14.5,0.3548328860069311,1.0,1.0,1.0,9000.0,0,0,0,0.0,0,0,1,0,0.0,0.0
9148,72.5,45.0,0.4827366070309057,1.0,0.0,1.0,11000.0,1,1,2,0.0,0,0,1,0,1.0,3.0
9149,32.5,14.5,0.5735528833585384,1.0,1.0,0.0,11000.0,0,0,0,0.0,0,0,0,0,1.0,2.0
9150,20.5,4.5,0.5158128096027941,1.0,0.0,0.0,16000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
9151,52.0,24.5,0.4463351888977299,1.0,1.0,1.0,8000.0,2,0,4,1.0,0,0,1,1,2.0,3.0
9152,52.0,4.5,0.4553108506467289,1.0,1.0,1.0,5000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
9153,72.5,24.5,0.4202318593644112,1.0,1.0,1.0,11000.0,2,0,8,0.0,0,0,1,0,1.0,2.0
9154,32.5,14.5,0.2638709817862523,0.0,1.0,1.0,11697.003206900365,1,0,2,0.0,0,0,1,0,0.0,0.0
9155,72.5,45.0,0.4909724942222815,1.0,1.0,1.0,10000.0,4,1,9,0.0,0,0,1,1,2.0,3.0
9156,52.0,24.5,0.4461930791702037,1.0,1.0,1.0,11000.0,1,0,0,0.0,0,1,1,0,2.0,2.0
9157,32.5,14.5,0.4296243313540997,1.0,0.0,1.0,11000.0,0,0,0,0.0,0,1,1,0,0.0,0.0
9158,52.0,24.5,0.5445719745347386,1.0,1.0,1.0,8000.0,2,1,0,0.0,0,0,0,1,1.0,3.0
9159,32.5,14.5,0.4954896401934541,0.0,1.0,1.0,7000.0,3,2,0,1.0,0,0,1,1,2.0,3.0
9160,32.5,14.5,0.3898977902841324,0.0,0.0,1.0,14000.0,3,0,3,1.0,0,0,1,1,2.0,1.0
9161,20.5,4.5,0.5379441036112622,0.0,0.0,0.0,17000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
9162,52.0,24.5,0.6516496600100005,1.0,0.0,1.0,14000.0,3,0,1,0.0,0,0,1,1,1.0,3.0
9163,20.5,4.5,0.5995107478403817,1.0,0.0,0.0,11000.0,0,0,0,0.0,0,0,1,0,1.0,2.0
9164,52.0,4.5,0.5270890686072889,1.0,0.0,1.0,11697.003206900365,0,0,0,1.0,0,0,1,0,1.0,3.0
9165,20.5,4.5,0.508437363490692,1.0,0.0,1.0,9000.0,0,0,0,0.0,0,0,1,0,1.0,1.0
9166,32.5,14.5,0.4909957303035646,1.0,1.0,0.0,14000.0,2,0,0,1.0,0,0,0,1,2.0,2.0
9167,72.5,14.5,0.5893226520579675,1.0,1.0,0.0,11697.003206900365,3,0,1,1.0,1,0,1,1,0.0,3.0
9168,52.0,14.5,0.6911864135719332,1.0,1.0,1.0,9000.0,2,0,1,0.0,0,0,0,0,2.0,3.0
9169,20.5,4.5,0.371964912767888,0.0,1.0,0.0,14000.0,0,0,0,1.0,0,0,1,1,2.0,1.0
9170,52.0,14.5,0.5979053031002317,0.0,0.0,0.0,12000.0,0,0,1,1.0,0,0,1,1,1.0,3.0
9171,32.5,14.5,0.2537695780346572,0.0,0.0,0.0,15000.0,1,1,0,1.0,0,0,1,1,1.0,0.0
9172,20.5,4.5,0.5443925884826565,0.0,1.0,1.0,12000.0,0,0,0,1.0,0,0,1,1,2.0,2.0
9173,32.5,14.5,0.5884675392032952,0.0,1.0,1.0,13000.0,2,0,0,1.0,0,0,1,0,2.0,1.0
9174,32.5,14.5,0.5158128096027941,0.0,1.0,1.0,11697.003206900365,4,0,2,0.0,0,0,1,1,1.0,1.0
9175,52.0,24.5,0.6984773297169328,1.0,1.0,1.0,15000.0,0,2,2,0.0,0,0,1,1,2.0,3.0
9176,52.0,14.5,0.5158128096027941,1.0,1.0,1.0,10000.0,0,0,3,0.0,0,1,1,0,1.0,1.0
9177,20.5,4.5,0.5903723317210914,1.0,1.0,1.0,6000.0,0,0,0,0.0,0,0,1,0,2.0,2.0
9178,72.5,4.5,0.5541510770211692,1.0,0.0,1.0,12000.0,0,0,0,0.0,0,0,0,0,1.0,3.0
9179,20.5,4.5,0.3263605561292131,1.0,0.0,0.0,11697.003206900365,0,0,0,1.0,0,0,1,0,0.0,0.0
9180,32.5,14.5,0.4494195374335477,1.0,1.0,0.0,15000.0,1,0,1,1.0,0,0,1,1,2.0,1.0
9181,72.5,45.0,0.455399660620943,1.0,1.0,1.0,10000.0,10,1,2,0.0,0,0,0,1,0.0,2.0
9182,32.5,14.5,0.4308870003600701,0.0,1.0,0.0,13000.0,2,1,1,1.0,0,1,0,1,1.0,1.0
9183,52.0,24.5,0.6442098118504562,1.0,1.0,1.0,9000.0,1,0,3,0.0,0,0,1,1,1.0,2.0
9184,72.5,45.0,0.7976873586272651,1.0,1.0,1.0,9000.0,4,1,4,0.0,0,0,0,0,1.0,3.0
9185,52.0,24.5,0.615117089773629,1.0,0.0,1.0,9000.0,4,0,1,0.0,0,0,1,1,1.0,3.0
9186,52.0,14.5,0.6572904169685266,1.0,0.0,1.0,10000.0,1,1,0,0.0,0,0,0,0,2.0,3.0
9187,32.5,4.5,0.4303346446522289,1.0,1.0,1.0,11000.0,0,0,0,0.0,0,0,1,1,2.0,3.0
9188,52.0,24.5,0.7828086436792089,1.0,1.0,1.0,8000.0,4,0,2,0.0,0,0,0,0,2.0,3.0
9189,52.0,4.5,0.2911508701209556,1.0,1.0,1.0,11000.0,0,0,0,1.0,0,0,1,1,2.0,2.0
9190,52.0,14.5,0.7832878607386976,1.0,1.0,1.0,10000.0,2,1,2,0.0,0,0,1,1,2.0,3.0
9191,20.5,4.5,0.2837731929948115,1.0,1.0,0.0,16000.0,0,0,0,0.0,1,0,1,1,0.0,0.0
9192,52.0,14.5,0.5309567255397415,0.0,0.0,1.0,15000.0,1,0,0,0.0,0,1,1,0,1.0,2.0
9193,72.5,14.5,0.3902936364061164,1.0,1.0,1.0,11697.003206900365,1,0,1,0.0,0,0,0,1,1.0,3.0
9194,20.5,4.5,0.2996650224835762,0.0,0.0,0.0,13000.0,0,0,0,1.0,0,0,1,1,0.0,1.0
9195,20.5,4.5,0.5158128096027941,1.0,1.0,1.0,10000.0,0,0,0,0.0,0,0,1,0,2.0,2.0
9196,32.5,14.5,0.5494459382415584,0.0,0.0,1.0,14000.0,1,0,0,1.0,0,0,1,1,1.0,1.0
9197,52.0,4.5,0.640486329666487,0.0,1.0,1.0,11697.003206900365,0,0,0,0.0,0,0,0,0,1.0,3.0
9198,32.5,14.5,0.539533013674284,1.0,1.0,1.0,11000.0,0,0,0,0.0,0,0,1,0,2.0,2.0
9199,52.0,14.5,0.3853517361901707,0.0,0.0,0.0,14000.0,1,0,2,0.0,0,0,0,0,2.0,3.0
9200,20.5,4.5,0.3660278989452595,0.0,0.0,0.0,13000.0,0,0,0,1.0,0,0,1,1,0.0,0.0
9201,52.0,4.5,0.5559326927404381,1.0,1.0,1.0,8000.0,0,0,0,1.0,0,0,1,0,2.0,3.0
9202,32.5,14.5,0.5841954045163829,1.0,0.0,0.0,15000.0,2,0,0,0.0,0,0,1,1,2.0,3.0
9203,32.5,14.5,0.6148706083882529,1.0,1.0,1.0,8000.0,1,0,1,0.0,0,0,0,0,2.0,3.0
9204,32.5,14.5,0.3505254148618004,0.0,0.0,0.0,16000.0,0,1,1,1.0,0,0,1,1,1.0,0.0
9205,52.0,24.5,0.643774905711156,1.0,0.0,0.0,14000.0,2,1,3,0.0,0,0,0,1,1.0,2.0
9206,32.5,14.5,0.5158128096027941,0.0,0.0,0.0,13000.0,4,0,0,1.0,0,0,1,1,1.0,1.0
9207,52.0,14.5,0.4619447260307458,1.0,1.0,1.0,7000.0,1,2,0,1.0,0,0,1,0,2.0,3.0
9208,52.0,24.5,0.7161298671692884,0.0,1.0,1.0,10000.0,3,0,0,1.0,0,0,1,0,1.0,3.0
9209,32.5,14.5,0.5940034089231788,1.0,1.0,1.0,11697.003206900365,0,0,3,0.0,0,0,1,0,2.0,2.0
9210,52.0,24.5,0.5720686898452775,0.0,0.0,0.0,15000.0,3,1,2,0.0,0,0,1,0,2.0,3.0
9211,72.5,45.0,0.5158128096027941,0.0,1.0,1.0,9000.0,8,0,2,0.0,0,0,1,1,1.0,1.0
9212,52.0,24.5,0.4353109432968604,1.0,0.0,1.0,9000.0,2,1,2,0.0,0,0,1,1,2.0,2.0
9213,32.5,14.5,0.5554123081055184,0.0,0.0,1.0,13000.0,0,0,1,1.0,0,1,1,1,2.0,1.0
9214,52.0,24.5,0.5369598510872825,0.0,0.0,0.0,14000.0,0,0,2,0.0,0,0,0,0,2.0,3.0
9215,32.5,14.5,0.4859030683167008,1.0,0.0,0.0,14000.0,1,1,0,0.0,0,0,1,1,1.0,0.0
9216,32.5,14.5,0.4245410220847362,1.0,0.0,1.0,11000.0,0,0,0,0.0,1,0,1,0,1.0,2.0
9217,72.5,45.0,0.4788215913128315,1.0,1.0,1.0,14000.0,4,0,1,0.0,1,0,1,0,1.0,3.0
9218,52.0,14.5,0.6710704950139322,1.0,1.0,1.0,6000.0,2,0,2,0.0,0,1,0,0,2.0,3.0
9219,52.0,14.5,0.5187253040090152,1.0,1.0,1.0,8000.0,6,0,0,0.0,0,0,0,1,1.0,3.0
9220,32.5,4.5,0.5532095143612934,0.0,0.0,1.0,11000.0,0,0,0,1.0,0,0,1,0,1.0,2.0
9221,72.5,4.5,0.768231230762985,1.0,1.0,1.0,11000.0,0,0,0,0.0,0,0,0,0,2.0,3.0
9222,20.5,4.5,0.4478875309155912,0.0,1.0,1.0,8000.0,0,0,0,1.0,0,0,0,0,1.0,1.0
9223,20.5,4.5,0.364249626269686,0.0,0.0,0.0,12000.0,0,0,0,1.0,0,0,1,0,0.0,0.0
9224,52.0,4.5,0.590549784536155,1.0,0.0,1.0,13000.0,0,0,0,0.0,0,0,1,0,1.0,2.0
9225,32.5,4.5,0.6841915403793802,0.0,0.0,1.0,14000.0,0,0,0,0.0,0,0,1,0,2.0,3.0
9226,72.5,45.0,0.5157093846916319,1.0,1.0,1.0,11000.0,2,0,4,0.0,1,0,0,1,2.0,3.0
9227,52.0,4.5,0.6382596124731353,0.0,1.0,1.0,10000.0,0,0,0,1.0,0,0,1,0,1.0,2.0
9228,72.5,45.0,0.5302997451862774,1.0,1.0,1.0,11697.003206900365,3,0,1,0.0,0,0,0,0,2.0,3.0
9229,72.5,45.0,0.6740414294106584,1.0,1.0,1.0,7000.0,1,0,2,0.0,0,0,0,0,2.0,3.0
9230,32.5,14.5,0.5037056612882583,0.0,1.0,1.0,15000.0,0,0,1,1.0,0,0,1,0,1.0,0.0
9231,32.5,14.5,0.4808607229796859,1.0,1.0,1.0,8000.0,2,1,0,0.0,0,0,1,0,1.0,2.0
9232,72.5,14.5,0.5158128096027941,1.0,1.0,1.0,11000.0,4,0,0,0.0,0,1,0,1,1.0,3.0
9233,20.5,4.5,0.4934823530904108,1.0,0.0,1.0,11697.003206900365,0,0,0,1.0,0,0,1,0,0.0,0.0
9234,52.0,24.5,0.8447693992802177,1.0,0.0,0.0,17000.0,2,0,3,0.0,0,0,1,0,1.0,2.0
9235,20.5,4.5,0.326073298912384,1.0,0.0,1.0,12000.0,0,0,0,1.0,0,0,1,0,1.0,0.0
9236,52.0,24.5,0.6033931394625662,1.0,1.0,0.0,11697.003206900365,3,0,0,0.0,0,0,1,0,2.0,3.0
9237,32.5,4.5,0.6874077602000476,1.0,1.0,1.0,9000.0,0,0,0,0.0,0,0,1,0,2.0,3.0
9238,52.0,14.5,0.6240850982971254,0.0,1.0,0.0,11697.003206900365,0,0,0,0.0,0,0,0,1,2.0,3.0
9239,32.5,4.5,0.3036760657982809,1.0,0.0,1.0,6000.0,0,0,0,1.0,0,1,1,0,0.0,1.0
9240,72.5,45.0,0.6384093615076926,1.0,1.0,1.0,11000.0,1,1,1,0.0,0,0,1,0,2.0,3.0
9241,52.0,24.5,0.3389234505866029,1.0,0.0,1.0,12000.0,2,0,1,1.0,0,0,1,0,0.0,1.0
9242,32.5,14.5,0.6073963264420993,1.0,1.0,0.0,13000.0,1,0,1,1.0,0,0,1,1,2.0,2.0
9243,20.5,4.5,0.3843188544077816,1.0,0.0,0.0,15000.0,0,0,0,1.0,0,0,1,0,2.0,2.0
9244,52.0,14.5,0.5746368950714444,1.0,0.0,1.0,11697.003206900365,2,0,1,0.0,0,0,1,0,1.0,2.0
9245,32.5,14.5,0.3253458331492491,0.0,0.0,0.0,17000.0,0,0,1,1.0,0,0,1,1,2.0,1.0
9246,52.0,24.5,0.7397365430996375,0.0,1.0,1.0,9000.0,0,1,2,0.0,0,0,1,0,1.0,3.0
9247,52.0,24.5,0.4213727899199364,1.0,0.0,1.0,9000.0,5,0,3,0.0,0,0,1,1,0.0,1.0
9248,20.5,4.5,0.4347263584753228,1.0,0.0,0.0,11000.0,0,0,0,0.0,0,0,1,0,0.0,1.0
9249,52.0,24.5,0.5158128096027941,1.0,1.0,1.0,5000.0,5,0,0,0.0,0,0,1,0,1.0,2.0
9250,32.5,14.5,0.4095635873512519,0.0,0.0,0.0,13000.0,0,0,0,0.0,0,1,1,0,0.0,0.0
9251,72.5,14.5,0.6649445937643444,1.0,1.0,1.0,14000.0,0,0,0,0.0,0,1,1,0,2.0,3.0
9252,32.5,14.5,0.4217761160854687,1.0,1.0,1.0,11000.0,0,0,2,0.0,0,0,1,0,1.0,0.0
9253,32.5,14.5,0.4363575583678381,1.0,0.0,0.0,17000.0,3,0,1,0.0,0,1,0,1,1.0,1.0
